"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
92359877,"2","1","Kierujący","1986-12-09","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92360856,"1","1","Kierujący","1986-08-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92360856,"2","1","Kierujący","1986-11-29","Kobieta","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92374956,"1","1","Kierujący","1988-08-30","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA
92374956,"2","1","Kierujący","2002-12-01","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny ciężko",NA
92376421,"1","1","Kierujący","1982-01-05","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
92376421,"2","1","Kierujący","1972-05-09","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92379492,"1","1","Kierujący","1970-04-27","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA
92379492,"2","1","Kierujący","1994-08-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie",NA,NA,NA
92379996,"1","1","Kierujący","1992-11-12","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,"Mandat karny",NA,NA
92381114,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA,NA
92389648,"1","1","Kierujący","1967-11-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92389648,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie",NA,NA
92389809,"1","1","Kierujący","1947-02-02","Kobieta","Posiada","Trzeźwy","30",NA,NA,NA,NA
92389809,"2","1","Kierujący","1997-07-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92393549,"1","1","Kierujący","1951-08-27","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
92393549,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
92394036,"1","1","Kierujący","1980-02-13","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92394036,"2","1","Kierujący","1997-02-28","Mężczyzna","Posiada","Trzeźwy","2","Niezachowanie bezp. odl. między pojazdami","Inny organ",NA,NA
92405945,"1","1","Kierujący","1984-02-01","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
92405945,"2","1","Kierujący","1938-05-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Śmierć w ciągu 30 dni",NA
92405957,"1","1","Kierujący","1958-12-27","Mężczyzna","Posiada","Trzeźwy","28",NA,"Pouczenie",NA,NA
92405957,"2","1","Kierujący","1997-03-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA,NA
92411962,"1","1","Kierujący","1980-01-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92411962,"2","1","Kierujący","1969-06-13","Mężczyzna","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92442892,"1","1","Kierujący","1938-12-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92442892,"2","1","Kierujący","1986-02-02","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92450876,"1","1","Kierujący","1975-05-10","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA,NA
92450876,"2","1","Kierujący","1956-03-31","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92452880,"1","1","Kierujący","1982-09-20","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
92452880,"2","1","Kierujący","1966-01-01","Mężczyzna","Posiada","Trzeźwy","19","Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
92452884,"1","1","Kierujący","1961-02-24","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92452884,"2","1","Kierujący","1948-09-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
92455431,"1","1","Kierujący","1951-02-22","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko",NA
92455431,"2","1","Kierujący","1973-04-11","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92477351,"1","1","Kierujący","1955-11-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92477351,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92478967,"1","1","Kierujący","1981-07-12","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
92478967,"2","1","Kierujący","1959-12-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA
92479287,"1","1","Kierujący","1974-08-15","Mężczyzna","Posiada","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Ranny lekko",NA
92482433,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie",NA,NA
92482433,"2","1","Kierujący","1954-01-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92486518,"1","1","Kierujący","1965-12-30","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA,NA
92486518,"2","1","Kierujący","1948-09-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: zmienianie pasa ruchu","Wniosek o ukaranie",NA,NA
92486986,"1","1","Kierujący","1993-10-25","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
92486986,"2","1","Kierujący","1959-02-28","Mężczyzna","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92487849,"1","1","Kierujący","1965-02-28","Kobieta","Posiada","Trzeźwy","20",NA,NA,NA,NA
92487849,"2","1","Kierujący","1993-08-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: zmienianie pasa ruchu","Mandat karny",NA,NA
92491103,"1","1","Kierujący","1969-08-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92491103,"2","1","Kierujący","1969-06-06","Mężczyzna","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92491116,"1","1","Kierujący","1969-11-01","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92491116,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92494933,"1","1","Kierujący","1971-01-15","Mężczyzna","Posiada","Trzeźwy","22",NA,NA,NA,NA
92494933,"2","1","Kierujący","1987-11-01","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92495317,"1","1","Kierujący","1997-10-06","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92495317,"2","1","Kierujący","1986-11-17","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92498022,"1","1","Kierujący","1952-01-17","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92498022,"2","1","Kierujący","1992-05-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92499369,"1","1","Kierujący","1943-01-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92499369,"2","1","Kierujący","1992-03-11","Mężczyzna","Posiada","Trzeźwy","1","Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
92499442,"1","1","Kierujący","1945-08-04","Mężczyzna","Posiada","Trzeźwy","38",NA,NA,NA,NA
92499442,"2","1","Kierujący","1949-10-01","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA
92500031,"1","1","Kierujący","1992-07-31","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92500031,"2","1","Kierujący","1993-10-19","Mężczyzna","Posiada","Trzeźwy","5","Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Ranny lekko",NA
92505614,"1","1","Kierujący","1975-07-16","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,"Ranny lekko",NA
92505614,"2","1","Kierujący","1955-09-22","Mężczyzna","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92509568,"1","1","Kierujący","1936-03-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92509568,"2","1","Kierujący","1965-12-13","Kobieta","Posiada","Trzeźwy","7","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92509588,"1","1","Kierujący","1954-07-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92509588,"2","1","Kierujący","1949-03-14","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92528932,"1","1","Kierujący","1931-03-22","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA,NA
92528932,"2","1","Kierujący","1966-04-24","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Ranny lekko",NA
92529803,"1","1","Kierujący","1940-06-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92529803,"2","1","Kierujący","1979-03-27","Kobieta","Posiada","Trzeźwy","14","Nieprawidłowe: cofanie","Mandat karny",NA,NA
92529867,"1","1","Kierujący","1971-11-13","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA
92529867,"2","1","Kierujący","1943-06-09","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Pouczenie",NA,NA
92530920,"1","1","Kierujący","1990-11-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92530920,"2","1","Kierujący","1954-02-12","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92530970,"1","1","Kierujący","1978-08-10","Mężczyzna","Posiada","Trzeźwy","24",NA,NA,NA,NA
92530970,"2","1","Kierujący","1978-06-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92530970,"3","1","Kierujący","1941-08-18","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92531050,"1","1","Kierujący","1998-02-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92531050,"2","1","Kierujący","1951-11-21","Kobieta","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92532093,"1","1","Kierujący","1987-01-05","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92532093,"2","1","Kierujący","1974-09-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92532879,"1","1","Kierujący","1965-08-21","Kobieta","Posiada","Trzeźwy","6",NA,NA,NA,NA
92532879,"2","1","Kierujący","2003-01-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny ciężko",NA
92536633,"1","1","Kierujący","1970-03-27","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
92536633,"2","1","Kierujący","1984-08-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92537640,"1","1","Kierujący","1958-05-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92537640,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
92537800,"1","1","Kierujący","1947-08-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92537800,"2","1","Kierujący","1990-03-23","Mężczyzna","Nie posiada","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92538552,"1","1","Kierujący","1952-06-19","Mężczyzna","Posiada","Trzeźwy","41",NA,NA,NA,NA
92538552,"2","1","Kierujący","1957-09-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92538695,"1","1","Kierujący","1972-03-14","Kobieta","Posiada","Trzeźwy","21",NA,NA,NA,NA
92538695,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92539636,"1","1","Kierujący","1979-12-21","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92539636,"2","1","Kierujący","1960-11-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Mandat karny",NA,NA
92555521,"2","1","Kierujący","1975-11-13","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92556681,"1","1","Kierujący","1987-06-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92620254,"1","1","Kierujący","1974-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92621959,"1","1","Kierujący","1967-03-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92625915,"1","1","Kierujący","1969-03-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Śmierć w ciągu 30 dni",NA
92625915,"2","1","Kierujący","1972-04-18","Mężczyzna","Posiada","Alkoholu","19",NA,"Dochodzenie",NA,NA
92631681,"1","1","Kierujący","1972-09-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92631681,"2","1","Kierujący","1984-08-24","Kobieta","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92631924,"1","1","Kierujący","1967-07-07","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92631924,"2","1","Kierujący","2001-08-19","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92631937,"1","1","Kierujący","1950-05-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92631937,"2","1","Kierujący","1959-07-20","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92632731,"1","1","Kierujący","1965-05-07","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92632731,"2","1","Kierujący","1989-12-13","Mężczyzna","Nie wymagane","Alkoholu",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie","Ranny lekko",NA
92656755,"1","1","Kierujący","1947-05-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92656755,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92660955,"1","1","Kierujący","1979-05-21","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92660955,"2","1","Kierujący","1966-11-06","Mężczyzna","Posiada","Alkoholu","26","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92664209,"1","1","Kierujący","1961-09-06","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92664209,"2","1","Kierujący","1955-07-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko",NA
92674686,"1","1","Kierujący","1944-06-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92674686,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: cofanie","Wniosek o ukaranie",NA,NA
92674925,"1","1","Kierujący","1999-08-20","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92674925,"2","1","Kierujący","1957-01-21","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92676008,"1","1","Kierujący","1981-10-27","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
92676008,"2","1","Kierujący","1984-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92681064,"1","1","Kierujący","1951-09-07","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,"Ranny lekko",NA
92681064,"2","1","Kierujący","1947-06-30","Kobieta","Posiada","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92681496,"1","1","Kierujący","1968-10-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92681496,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92689747,"1","1","Kierujący","1962-03-06","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92704102,"1","1","Kierujący","1958-11-06","Mężczyzna","Posiada","Trzeźwy","19",NA,NA,NA,NA
92704102,"2","1","Kierujący","1951-06-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie","Ranny ciężko",NA
92719796,"1","1","Kierujący","1931-08-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92719796,"2","1","Kierujący","1956-01-31","Mężczyzna","Posiada","Trzeźwy","28","Nieprawidłowe: cofanie","Dochodzenie",NA,NA
92719876,"1","1","Kierujący","1985-12-26","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
92719876,"2","1","Kierujący","Nieustalona","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
92720262,"1","1","Kierujący","1949-08-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92720262,"2","1","Kierujący","1986-02-11","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92725016,"2","1","Kierujący","1958-12-02","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92725016,"2","2","Kierujący","1973-04-26","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92725220,"1","1","Kierujący","1986-12-25","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA,NA
92725220,"2","1","Kierujący","1922-02-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko",NA
92731215,"1","1","Kierujący","1987-03-30","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA
92731215,"2","1","Kierujący","1995-09-06","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Ranny lekko",NA
92732180,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu",NA,NA,NA
92736844,"1","1","Kierujący","1949-04-07","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92736844,"2","1","Kierujący","1930-07-18","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92742858,"1","1","Kierujący","1952-08-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92742858,"2","1","Kierujący","1976-12-21","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92774730,"1","1","Kierujący","1958-07-07","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92774730,"2","1","Kierujący","1989-10-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92775955,"1","1","Kierujący","1973-01-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92775955,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
92775955,"3","1","Kierujący","1973-06-28","Mężczyzna","Posiada","Trzeźwy","8","Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA,NA
92784144,"1","1","Kierujący","1989-01-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92784144,"2","1","Kierujący","1958-06-19","Mężczyzna","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92789339,"1","1","Kierujący","1986-10-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92789339,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92792795,"1","1","Kierujący","1994-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92792795,"2","1","Kierujący","1969-05-01","Kobieta","Posiada","Trzeźwy","8","Nieprawidłowe: skręcanie","Dochodzenie",NA,NA
92792843,"1","1","Kierujący","1951-01-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92792843,"2","1","Kierujący","1958-07-23","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92799866,"1","1","Kierujący","1995-03-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92799866,"2","1","Kierujący","1995-03-29","Mężczyzna","Posiada","Trzeźwy","2",NA,"Dochodzenie",NA,NA
92801343,"1","1","Kierujący","1961-10-28","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
92801343,"2","1","Kierujący","1952-12-23","Kobieta","Nie wymagane","Alkoholu",NA,NA,"Wniosek o ukaranie",NA,NA
92803965,"1","1","Kierujący","1978-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92803965,"2","1","Kierujący","1963-05-23","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie",NA,NA
92804872,"1","1","Kierujący","1991-07-22","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
92804872,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92806042,"1","1","Kierujący","1947-11-02","Mężczyzna","Posiada","Trzeźwy","44",NA,NA,NA,NA
92806042,"2","1","Kierujący","1984-01-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92823723,"1","1","Kierujący","1968-06-18","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny ciężko",NA
92823723,"2","1","Kierujący","1955-07-06","Mężczyzna","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92824714,"1","1","Kierujący","1961-02-23","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA,NA
92824714,"2","1","Kierujący","1936-12-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Śmierć w ciągu 30 dni",NA
92840710,"1","1","Kierujący","1973-10-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92840710,"2","1","Kierujący","Nieustalona","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92847959,"1","1","Kierujący","1983-03-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92847959,"2","1","Kierujący","1950-03-20","Mężczyzna","Posiada","Trzeźwy","41","Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92855198,"1","1","Kierujący","1982-06-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92855198,"2","1","Kierujący","1990-01-06","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92857671,"1","1","Kierujący","1968-11-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Smierć na miejscu",NA
92857671,"2","1","Kierujący","1984-01-09","Mężczyzna","Posiada","Trzeźwy","9",NA,"Dochodzenie",NA,NA
92859816,"1","1","Kierujący","1955-05-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Śmierć w ciągu 30 dni",NA
92859816,"2","1","Kierujący","1985-02-20","Mężczyzna","Posiada","Trzeźwy","3",NA,"Dochodzenie",NA,NA
92862536,"1","1","Kierujący","1975-08-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92862536,"2","1","Kierujący","1978-01-07","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92873782,"1","1","Kierujący","1936-10-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92873782,"2","1","Kierujący","1941-03-28","Mężczyzna","Posiada","Trzeźwy","50","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
92880297,"1","1","Kierujący","1989-03-29","Kobieta","Posiada","Trzeźwy","2",NA,NA,NA,NA
92880297,"2","1","Kierujący","1938-12-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92880316,"1","1","Kierujący","1970-08-24","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA,NA
92880316,"2","1","Kierujący","1982-01-08","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko",NA
92882273,"1","1","Kierujący","1968-09-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
