"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","...11","Nieprawidłowe użycie"
110145866,"1","1","Kierujący","1998-01-05","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA,NA
110145866,"2","1","Kierujący","2008-04-25","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA,NA
110146150,"1","1","Kierujący","1988-10-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110146150,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110147582,"1","1","Kierujący","1974-07-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110147582,"2","1","Kierujący","1980-03-09","Kobieta","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110147645,"1","1","Kierujący","1991-07-18","Kobieta","Posiada","Trzeźwy","11",NA,NA,NA,NA,NA
110147645,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Inne przyczyny","Wniosek o ukaranie",NA,NA,NA
110148074,"1","1","Kierujący","1986-10-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110148074,"2","1","Kierujący","1986-04-30","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110148210,"1","1","Kierujący","1985-11-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110148210,"2","1","Kierujący","1993-07-30","Kobieta","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110148367,"1","1","Kierujący","1994-09-08","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110148367,"2","1","Kierujący","1984-07-21","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110148810,"1","1","Kierujący","1964-12-28","Mężczyzna","Posiada","Trzeźwy","1","Inne przyczyny","Dochodzenie",NA,NA,NA
110148810,"2","1","Kierujący","2005-09-07","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110149199,"1","1","Kierujący","1987-03-10","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA,NA
110149199,"2","1","Kierujący","1979-10-24","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110149382,"1","1","Kierujący","1988-10-14","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
110149382,"2","1","Kierujący","2013-02-11","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA,NA
110149508,"1","1","Kierujący","1987-03-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110149508,"2","1","Kierujący","1962-11-01","Mężczyzna","Posiada","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110150265,"1","1","Kierujący","2010-06-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110150265,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110155617,"1","1","Kierujący","1951-01-26","Mężczyzna","Posiada","Trzeźwy","35",NA,NA,NA,NA,NA
110155617,"2","1","Kierujący","1976-12-26","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Mandat karny",NA,NA,NA
110156079,"1","1","Kierujący","1981-02-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110156079,"2","1","Kierujący","1977-05-02","Mężczyzna","Posiada","Trzeźwy","26","Nieprawidłowe: cofanie","Mandat karny",NA,NA,NA
110157155,"1","1","Kierujący","1976-10-25","Kobieta","Posiada","Trzeźwy","26",NA,NA,"Ranny lekko",NA,NA
110157155,"2","1","Kierujący","1990-02-26","Mężczyzna","Posiada","Trzeźwy","13","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA,NA
110158719,"1","1","Kierujący","1971-02-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110158719,"2","1","Kierujący","1974-09-13","Kobieta","Posiada","Trzeźwy","29","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA,NA
110163325,"1","1","Kierujący","1984-07-25","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA,NA,NA
110163325,"2","1","Kierujący","2005-07-25","Mężczyzna","Posiada","Trzeźwy","2","Niedostosowanie prędkości do warunków ruchu","Inny organ",NA,NA,NA
110164177,"1","1","Kierujący","1933-11-18","Mężczyzna","Posiada","Trzeźwy","56",NA,NA,NA,NA,NA
110164177,"2","1","Kierujący","1988-07-24","Kobieta","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Pouczenie",NA,NA,NA
110166280,"1","1","Kierujący","1992-03-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110166729,"1","1","Kierujący","1970-08-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110166729,"2","1","Kierujący","2001-03-20","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110166992,"2","1","Kierujący","1983-07-06","Mężczyzna","Posiada","Alkoholu","18","Nieprawidłowe: cofanie","Dochodzenie",NA,NA,NA
110169499,"1","1","Kierujący","1992-05-07","Kobieta","Posiada","Trzeźwy","11",NA,NA,NA,NA,NA
110169499,"2","1","Kierujący","1981-07-25","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110170210,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110170210,"2","1","Kierujący","1965-01-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110172027,"1","1","Kierujący","1972-07-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110172027,"2","1","Kierujący","1991-07-25","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110173406,"1","1","Kierujący","2007-05-25","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA,NA
110173406,"2","1","Kierujący","1986-10-11","Kobieta","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110173410,"1","1","Kierujący","1977-02-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110173410,"2","1","Kierujący","1961-10-16","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110173957,"1","1","Kierujący","1959-10-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110173957,"2","1","Kierujący","1983-11-18","Mężczyzna","Posiada","Trzeźwy","20",NA,"Dochodzenie",NA,"Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną",NA
110174152,"1","1","Kierujący","1964-11-07","Kobieta","Posiada","Trzeźwy","39",NA,NA,NA,NA,NA
110174152,"2","1","Kierujący","1991-04-16","Mężczyzna","Posiada","Trzeźwy","7","Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110175338,"1","1","Kierujący","2004-02-19","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA,NA
110175338,"2","1","Kierujący","1964-03-15","Kobieta","Posiada","Trzeźwy","22","Nieprawidłowe: skręcanie","Pouczenie",NA,NA,NA
110175345,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110175345,"2","1","Kierujący","1956-01-16","Mężczyzna","Nie wymagane","Nie badano",NA,NA,NA,NA,NA,NA
110175409,"1","1","Kierujący","1999-02-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,"Hełmu"
110175409,"2","1","Kierujący","1955-07-02","Mężczyzna","Posiada","Trzeźwy","16","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
110176032,"1","1","Kierujący","1975-03-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110176032,"2","1","Kierujący","1980-11-23","Kobieta","Posiada","Trzeźwy","13","Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110176393,"1","1","Kierujący","1984-09-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110176393,"2","1","Kierujący","1955-08-28","Mężczyzna","Posiada","Trzeźwy","44","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110177045,"1","1","Kierujący","1957-11-27","Kobieta","Posiada","Trzeźwy","50",NA,NA,NA,NA,NA
110177045,"2","1","Kierujący","1978-05-14","Kobieta","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110177161,"1","1","Kierujący","1989-12-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110177201,"1","1","Kierujący","2005-10-31","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110177201,"2","1","Kierujący","1999-03-17","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110177308,"1","1","Kierujący","1995-11-07","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA,NA
110177308,"2","1","Kierujący","1969-09-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Smierć na miejscu",NA,NA
110178194,"1","1","Kierujący","1986-01-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110178194,"2","1","Kierujący","2001-09-15","Mężczyzna","Posiada","Trzeźwy","2","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA,NA
110178411,"2","1","Kierujący","1951-01-08","Kobieta","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110178455,"1","1","Kierujący","2000-08-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,"Hełmu"
110178455,"2","1","Kierujący","1977-02-13","Kobieta","Posiada","Trzeźwy","27","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA,NA
110178590,"1","1","Kierujący","1991-01-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110178590,"2","1","Kierujący","1998-08-08","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110179177,"1","1","Kierujący","1968-07-26","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110179177,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: omijanie","Inny sposób zakończenia",NA,NA,NA
110180156,"1","1","Kierujący","2004-05-19","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA,NA
110180156,"2","1","Kierujący","1950-04-30","Kobieta","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110180245,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA,NA
110180245,"2","1","Kierujący","1997-10-06","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110180679,"1","1","Kierujący","1988-01-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110180679,"2","1","Kierujący","1969-04-19","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110181146,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA,NA
110181146,"2","1","Kierujący","1982-04-08","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110181264,"1","1","Kierujący","1990-06-27","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA,NA
110181264,"2","1","Kierujący","1994-08-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110181679,"1","1","Kierujący","1989-12-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110181679,"2","1","Kierujący","1987-10-31","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110181711,"1","1","Kierujący","1985-10-28","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
110181711,"2","1","Kierujący","2005-04-27","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA,"Hełmu"
110182317,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110183520,"1","1","Kierujący","1967-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110183520,"2","1","Kierujący","1979-10-11","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110183624,"1","1","Kierujący","1960-01-18","Kobieta","Posiada","Trzeźwy","30",NA,NA,NA,NA,NA
110183624,"2","1","Kierujący","1949-09-08","Mężczyzna","Posiada","Trzeźwy","44","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110183688,"1","1","Kierujący","1963-06-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110183688,"2","1","Kierujący","1982-06-15","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110183783,"1","1","Kierujący","1980-02-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,"Hełmu"
110183783,"2","1","Kierujący","1970-11-13","Mężczyzna","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110184335,"1","1","Kierujący","1931-10-14","Mężczyzna","Posiada","Trzeźwy","52",NA,NA,NA,NA,NA
110184335,"2","1","Kierujący","2008-07-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA,"Hełmu"
110184441,"1","1","Kierujący","1941-03-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA,NA
110184441,"2","1","Kierujący","2003-07-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
110186719,"1","1","Kierujący","1948-11-05","Kobieta","Nie wymagane","Nie badano",NA,"Inne przyczyny","Inny sposób zakończenia","Ranny ciężko",NA,NA
110187687,"1","1","Kierujący","2002-02-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110187687,"2","1","Kierujący","1969-10-08","Mężczyzna","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110188068,"1","1","Kierujący","1965-01-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110188068,"2","1","Kierujący","1998-09-22","Kobieta","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110189283,"1","1","Kierujący","2011-02-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110189283,"2","1","Kierujący","1955-09-02","Kobieta","Posiada","Trzeźwy","49","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110190331,"1","1","Kierujący","1939-04-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110190331,"2","1","Kierujący","1961-09-19","Mężczyzna","Posiada","Trzeźwy","41","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110191676,"1","1","Kierujący","1997-05-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110191676,"2","1","Kierujący","2001-08-02","Kobieta","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110191826,"1","1","Kierujący","1993-05-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,"Hełmu"
110191826,"2","1","Kierujący","1976-09-19","Mężczyzna","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110191857,"2","1","Kierujący","1969-04-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
110192375,"1","1","Kierujący","1957-09-27","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA,NA,NA
110192375,"2","1","Kierujący","2003-02-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Ranny lekko",NA,NA
110192846,"1","1","Kierujący","1974-11-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110192846,"2","1","Kierujący","1980-12-11","Mężczyzna","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110193462,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA,NA,NA
110193462,"2","1","Kierujący","1971-06-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110194639,"1","1","Kierujący","1956-03-31","Mężczyzna","Posiada","Trzeźwy","34",NA,NA,NA,NA,NA
110194639,"2","1","Kierujący","2010-05-07","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny lekko",NA,NA
110194675,"1","1","Kierujący","1972-08-14","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA,NA,NA
110194675,"2","1","Kierujący","2009-04-12","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110194683,"1","1","Kierujący","1979-07-15","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
110194683,"2","1","Kierujący","1974-03-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
110194781,"1","1","Kierujący","1991-06-08","Kobieta","Posiada","Trzeźwy","9",NA,NA,NA,NA,NA
110194781,"2","1","Kierujący","2010-09-20","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Inny sposób zakończenia","Ranny lekko",NA,NA
110196197,"1","1","Kierujący","1987-06-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110196197,"2","1","Kierujący","2001-11-07","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110197171,"1","1","Kierujący","1943-07-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Ranny lekko",NA,NA
110199165,"1","1","Kierujący","1946-10-25","Mężczyzna","Posiada","Trzeźwy","40",NA,NA,NA,NA,NA
110199165,"2","1","Kierujący","1940-05-26","Mężczyzna","Posiada","Trzeźwy","60","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110199190,"1","1","Kierujący","1977-07-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110199190,"2","1","Kierujący","1960-10-23","Mężczyzna","Posiada","Trzeźwy","42",NA,NA,NA,NA,NA
110199190,"3","1","Kierujący","1966-09-04","Mężczyzna","Posiada","Trzeźwy","26","Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
110201205,"1","1","Kierujący","1964-01-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110201205,"2","1","Kierujący","1989-07-17","Kobieta","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110201222,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA,NA
110201222,"2","1","Kierujący","1960-12-14","Mężczyzna","Posiada","Trzeźwy","43","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA,NA
110201259,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieprawidłowe: omijanie","Inny sposób zakończenia",NA,NA,NA
110201401,"1","1","Kierujący","1977-01-22","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA,NA,NA
110201401,"2","1","Kierujący","1977-04-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA,NA
110205046,"1","1","Kierujący","1966-01-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110205046,"2","1","Kierujący","1944-09-26","Mężczyzna","Posiada","Trzeźwy","53","Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA,NA
110205101,"1","1","Kierujący","1977-03-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110205410,"1","1","Kierujący","1977-12-24","Mężczyzna","Posiada","Trzeźwy","26",NA,NA,NA,NA,NA
110205410,"2","1","Kierujący","1960-09-11","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA,NA
110206203,"1","1","Kierujący","1982-07-13","Kobieta","Posiada","Trzeźwy","12",NA,NA,NA,NA,NA
110206203,"2","1","Kierujący","1976-07-03","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110206539,"1","1","Kierujący","1998-07-09","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA,NA
110206539,"2","1","Kierujący","1979-07-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110207205,"1","1","Kierujący","1964-01-19","Mężczyzna","Posiada","Trzeźwy","35","Gwałtowne hamowanie","Wniosek o ukaranie",NA,NA,NA
110207736,"1","1","Kierujący","1976-01-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110207736,"2","1","Kierujący","1974-03-16","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110207747,"1","1","Kierujący","1995-07-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110207747,"2","1","Kierujący","1978-09-05","Mężczyzna","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110208410,"1","1","Kierujący","1969-08-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110208410,"2","1","Kierujący","1991-01-31","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110208945,"1","1","Kierujący","1975-11-26","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110208945,"2","1","Kierujący","1991-05-06","Kobieta","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110209008,"1","1","Kierujący","1963-05-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110209008,"2","1","Kierujący","1983-11-21","Mężczyzna","Posiada","Trzeźwy","17",NA,"Dochodzenie",NA,"Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną",NA
