"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
108799786,"1","1","Kierujący","1986-03-14","Kobieta","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108799786,"2","1","Kierujący","1995-08-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108800597,"1","1","Kierujący","1975-02-01","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108800597,"2","1","Kierujący","1987-06-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108800600,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
108800600,"2","1","Kierujący","1957-03-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108804655,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Inne przyczyny","Dochodzenie",NA,NA
108807629,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
108807629,"2","1","Kierujący","1991-10-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108816584,"1","1","Kierujący","1995-11-03","Mężczyzna","Posiada","Trzeźwy","2","Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA,NA
108816584,"2","1","Kierujący","1975-05-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108830590,"1","1","Kierujący","1932-02-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108830590,"2","1","Kierujący","1985-10-15","Kobieta","Posiada","Trzeźwy","16",NA,NA,NA,NA
108901695,"1","1","Kierujący","1984-02-14","Mężczyzna","Posiada","Trzeźwy","18","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
108901695,"2","1","Kierujący","1961-11-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108909919,"1","1","Kierujący","2000-10-23","Mężczyzna","Nie posiada","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
108909919,"2","1","Kierujący","1973-07-16","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA,NA
108916525,"1","1","Kierujący","1961-04-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,NA
108916525,"2","1","Kierujący","1977-07-30","Mężczyzna","Posiada","Trzeźwy","25",NA,"Wniosek o ukaranie",NA,NA
108917466,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
108917466,"2","1","Kierujący","1980-10-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108917762,"1","1","Kierujący","1998-01-28","Kobieta","Posiada","Trzeźwy","4","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
108917762,"2","1","Kierujący","1984-05-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108918507,"1","1","Kierujący","1977-04-07","Mężczyzna","Posiada","Trzeźwy","26","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA
108918507,"2","1","Kierujący","1956-01-25","Mężczyzna","Posiada","Trzeźwy","38",NA,NA,"Ranny lekko",NA
108920697,"1","1","Kierujący","1976-05-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Ranny ciężko",NA
108920778,"1","1","Kierujący","1959-12-24","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108920778,"2","1","Kierujący","1974-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108923594,"1","1","Kierujący","1972-10-25","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Mandat karny",NA,NA
108923594,"2","1","Kierujący","1987-05-15","Kobieta","Posiada","Trzeźwy","8",NA,NA,NA,NA
108930011,"1","1","Kierujący","1994-09-18","Mężczyzna","Posiada","Trzeźwy","1","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
108930011,"2","1","Kierujący","1956-06-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108930567,"1","1","Kierujący","1995-11-17","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108930567,"2","1","Kierujący","1981-09-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108930567,"3","1","Kierujący","1982-12-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108953579,"1","1","Kierujący","1980-05-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Inny sposób zakończenia","Ranny ciężko",NA
108953708,"1","1","Kierujący","1957-04-09","Mężczyzna","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108953708,"2","1","Kierujący","1983-03-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108953766,"1","1","Kierujący","1958-03-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA
108953766,"2","1","Kierujący","1990-01-24","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
108954084,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Inny sposób zakończenia",NA,NA
108954084,"2","1","Kierujący","1988-06-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108970569,"1","1","Kierujący","1958-04-17","Mężczyzna","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108970569,"2","1","Kierujący","1960-11-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
108976673,"1","1","Kierujący","1976-08-24","Mężczyzna","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108976673,"2","1","Kierujący","1998-03-09","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108976752,"1","1","Kierujący","2010-04-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
108977742,"1","1","Kierujący","1988-10-09","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
108977742,"2","1","Kierujący","2002-01-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108978401,"1","1","Kierujący","1985-11-26","Kobieta","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108978401,"2","1","Kierujący","1935-05-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
108978747,"1","1","Kierujący","1995-12-11","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
108978747,"2","1","Kierujący","1978-05-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108978862,"1","1","Kierujący","2002-04-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
108978862,"2","1","Kierujący","1984-03-01","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
108979818,"1","1","Kierujący","1977-07-04","Mężczyzna","Nie wymagane","Trzeźwy","12","Nieprawidłowe: omijanie","Dochodzenie",NA,NA
108979818,"2","1","Kierujący","1989-06-07","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
108980324,"1","1","Kierujący","1997-05-25","Mężczyzna","Posiada","Trzeźwy","3","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
108980324,"2","1","Kierujący","2008-09-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108980811,"1","1","Kierujący","1965-08-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA
108982449,"1","1","Kierujący","1983-08-03","Mężczyzna","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108982449,"2","1","Kierujący","1994-03-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108982457,"1","1","Kierujący","1980-11-04","Mężczyzna","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108982457,"2","1","Kierujący","1946-11-20","Mężczyzna","Posiada","Trzeźwy","55",NA,NA,NA,NA
108985082,"1","1","Kierujący","1979-03-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA
108985082,"2","1","Kierujący","1993-07-29","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA,NA
108986585,"2","1","Kierujący","1996-06-01","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
108987682,"1","1","Kierujący","1962-08-16","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
108987682,"2","1","Kierujący","1928-01-13","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
108988194,"1","1","Kierujący","1943-09-08","Mężczyzna","Posiada","Trzeźwy","44","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
108988194,"2","1","Kierujący","1951-05-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108988328,"1","1","Kierujący","1991-11-04","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108988328,"2","1","Kierujący","1993-11-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
108988654,"1","1","Kierujący","1959-02-20","Mężczyzna","Posiada","Trzeźwy","41","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108988654,"2","1","Kierujący","1987-02-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108989057,"1","1","Kierujący","1961-01-29","Mężczyzna","Posiada","Trzeźwy","41","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
108989057,"2","1","Kierujący","2009-07-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
108989548,"1","1","Kierujący","1940-04-28","Mężczyzna","Posiada","Trzeźwy","42","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108989548,"2","1","Kierujący","1978-07-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
108989849,"1","1","Kierujący","1964-07-08","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108989849,"2","1","Kierujący","1970-02-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
108989869,"1","1","Kierujący","1981-01-05","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
108989869,"2","1","Kierujący","1961-05-07","Mężczyzna","Posiada","Trzeźwy","33",NA,NA,NA,NA
108991025,"1","1","Kierujący","1953-06-08","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA
108991025,"2","1","Kierujący","1995-11-04","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
108995232,"1","1","Kierujący","1962-04-08","Kobieta","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
108995232,"2","1","Kierujący","2004-01-29","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,"Ranny ciężko",NA
109008311,"1","1","Kierujący","1976-11-27","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109008311,"2","1","Kierujący","1977-06-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109014609,"1","1","Kierujący","1991-07-31","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109014609,"2","1","Kierujący","1998-07-31","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109015651,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109015651,"2","1","Kierujący","1992-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109016281,"1","1","Kierujący","1956-07-23","Kobieta","Posiada","Trzeźwy","47","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA
109016281,"2","1","Kierujący","2004-11-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109019869,"1","1","Kierujący","1965-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Ranny ciężko",NA
109020080,"1","1","Kierujący","1971-08-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109020271,"1","1","Kierujący","2001-07-21","Kobieta","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Dochodzenie",NA,NA
109020321,"1","1","Kierujący","1970-05-09","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109020321,"2","1","Kierujący","1988-11-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109021610,"1","1","Kierujący","1981-08-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Inny sposób zakończenia",NA,NA
109024443,"1","1","Kierujący","1955-07-07","Mężczyzna","Posiada","Trzeźwy","47","Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
109028668,"1","1","Kierujący","1993-10-08","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny lekko",NA
109028668,"2","1","Kierujący","1998-09-17","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny lekko",NA
109029486,"1","1","Kierujący","1979-03-05","Mężczyzna","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109029486,"2","1","Kierujący","1976-08-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109029721,"1","1","Kierujący","1942-04-14","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA
109029721,"2","1","Kierujący","2001-03-27","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
109032099,"1","1","Kierujący","1960-11-26","Mężczyzna","Posiada","Trzeźwy","38","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
109032099,"2","1","Kierujący","1950-10-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109032474,"1","1","Kierujący","1999-07-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109032474,"2","1","Kierujący","1978-06-23","Kobieta","Posiada","Trzeźwy","23",NA,NA,NA,NA
109033933,"1","1","Kierujący","1975-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109033933,"2","1","Kierujący","1950-07-29","Kobieta","Posiada","Trzeźwy","47",NA,NA,NA,NA
109034016,"1","1","Kierujący","1965-07-04","Kobieta","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109034016,"2","1","Kierujący","1970-12-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109034247,"1","1","Kierujący","1975-12-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109034247,"2","1","Kierujący","1953-10-24","Mężczyzna","Posiada","Trzeźwy","45","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109035667,"1","1","Kierujący","1983-09-25","Mężczyzna","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109035667,"2","1","Kierujący","1992-11-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109036735,"1","1","Kierujący","1996-05-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA,NA
109036735,"2","1","Kierujący","2000-09-24","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA
109039105,"1","1","Kierujący","1969-06-10","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109039105,"2","1","Kierujący","2000-11-16","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
109039548,"1","1","Kierujący","1980-07-29","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109039548,"2","1","Kierujący","1996-10-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109040579,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109040579,"2","1","Kierujący","2002-12-09","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
109040596,"1","1","Kierujący","1972-07-28","Mężczyzna","Posiada","Trzeźwy","25","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA
109040596,"2","1","Kierujący","1994-07-07","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
109043662,"1","1","Kierujący","1937-03-19","Mężczyzna","Posiada","Trzeźwy","42","Nieprawidłowe: wymijanie","Mandat karny",NA,NA
109043662,"2","1","Kierujący","1979-07-04","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA
109044501,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109044501,"2","1","Kierujący","1999-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109044510,"1","1","Kierujący","1971-01-05","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109044510,"2","1","Kierujący","1940-07-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109048319,"1","1","Kierujący","1974-01-17","Kobieta","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Ranny lekko",NA
109048327,"1","1","Kierujący","1976-06-21","Mężczyzna","Posiada","Trzeźwy","22","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA
109048327,"2","1","Kierujący","1992-03-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109050027,"1","1","Kierujący","1994-01-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109050027,"2","1","Kierujący","1956-08-03","Mężczyzna","Posiada","Trzeźwy","46",NA,NA,NA,NA
109050103,"1","1","Kierujący","1972-12-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA
109050103,"2","1","Kierujący","1989-11-27","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
109051800,"1","1","Kierujący","1955-08-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109051800,"2","1","Kierujący","1971-01-02","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
109051947,"1","1","Kierujący","1976-12-27","Kobieta","Posiada","Trzeźwy","19","Inne przyczyny","Inny sposób zakończenia",NA,NA
109051947,"2","1","Kierujący","1947-04-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109052069,"1","1","Kierujący","1996-03-11","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109052069,"2","1","Kierujący","1955-07-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109052197,"1","1","Kierujący","2011-07-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109052197,"2","1","Kierujący","1985-09-09","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
109052272,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109052272,"2","1","Kierujący","1989-12-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109052446,"1","1","Kierujący","1975-02-26","Mężczyzna","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109052446,"2","1","Kierujący","1991-08-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109057398,"1","1","Kierujący","2008-10-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
109057398,"2","1","Kierujący","1980-09-18","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA
109061590,"1","1","Kierujący","1973-01-18","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109061590,"2","1","Kierujący","1992-06-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109061696,"1","1","Kierujący","1972-03-05","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA,NA
109061696,"2","1","Kierujący","1993-12-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109061946,"1","1","Kierujący","1956-05-23","Mężczyzna","Posiada","Trzeźwy","37","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109061946,"2","1","Kierujący","1968-08-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109062453,"1","1","Kierujący","1964-05-30","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
109062453,"2","1","Kierujący","2001-12-09","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA
109064777,"1","1","Kierujący","1972-08-09","Kobieta","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109064777,"2","1","Kierujący","1991-10-26","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
109064906,"1","1","Kierujący","1935-09-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109064906,"2","1","Kierujący","1979-03-10","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
109064918,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109064918,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
