"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia"
97119789,"1","1","Kierujący","2001-05-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie",NA
97121466,"1","1","Kierujący","1989-04-19","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97121466,"2","1","Kierujący","1974-02-24","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko"
97122431,"1","1","Kierujący","1976-04-05","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA
97122431,"2","1","Kierujący","1985-01-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA
97122623,"1","1","Kierujący","1972-04-13","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA
97122623,"2","1","Kierujący","1991-10-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97126835,"1","1","Kierujący","1975-08-01","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko"
97126835,"2","1","Kierujący","1991-05-13","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97128508,"1","1","Kierujący","1965-02-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97128508,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97131270,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA
97131270,"2","1","Kierujący","1974-06-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Ranny ciężko"
97134619,"1","1","Kierujący","1980-03-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97134619,"2","1","Kierujący","1986-09-28","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA
97146581,"1","1","Kierujący","1965-03-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97146581,"2","1","Kierujący","1964-02-06","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97148412,"1","1","Kierujący","1968-03-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97148412,"2","1","Kierujący","1972-09-22","Mężczyzna","Posiada","Alkoholu",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko"
97148646,"1","1","Kierujący","1957-04-15","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
97148646,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA
97149487,"1","1","Kierujący","1984-04-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97149487,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie","Ranny lekko"
97152820,"1","1","Kierujący","1952-09-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA
97153393,"1","1","Kierujący","1974-07-11","Kobieta","Posiada","Trzeźwy","21",NA,NA,NA
97153393,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97153402,"1","1","Kierujący","1992-04-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97153402,"2","1","Kierujący","1986-03-26","Kobieta","Posiada","Trzeźwy","7","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA
97155531,"1","1","Kierujący","1974-01-21","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA
97155531,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Smierć na miejscu"
97161783,"1","1","Kierujący","1991-08-02","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97161783,"2","1","Kierujący","1991-11-12","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97161803,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97161803,"2","1","Kierujący","1984-11-07","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97162729,"1","1","Kierujący","1943-01-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97162729,"2","1","Kierujący","1980-04-01","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97162776,"1","1","Kierujący","1988-10-27","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA
97162776,"2","1","Kierujący","1940-03-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny ciężko"
97162798,"1","1","Kierujący","1950-12-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97162798,"2","1","Kierujący","1955-11-30","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97162939,"1","1","Kierujący","1993-07-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97162939,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97163594,"1","1","Kierujący","1992-05-18","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA
97163594,"2","1","Kierujący","2006-08-08","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Ranny lekko"
97163620,"1","1","Kierujący","1962-02-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97163620,"2","1","Kierujący","1970-05-18","Kobieta","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97173681,"1","1","Kierujący","1957-01-16","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA
97173681,"2","1","Kierujący","2001-08-21","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97173804,"1","1","Kierujący","1977-10-05","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA
97173804,"2","1","Kierujący","1972-04-11","Mężczyzna","Posiada","Trzeźwy","4","Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA
97178661,"1","1","Kierujący","1994-05-24","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA
97178691,"1","1","Kierujący","1957-03-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny ciężko"
97178691,"2","1","Kierujący","1972-08-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Ranny lekko"
97179701,"1","1","Kierujący","1957-11-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97179701,"2","1","Kierujący","1990-12-19","Mężczyzna","Posiada","Trzeźwy","3",NA,"Mandat karny",NA
97180424,"1","1","Kierujący","1949-02-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97180742,"1","1","Kierujący","1971-08-17","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97180742,"2","1","Kierujący","1952-07-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA
97183197,"1","1","Kierujący","1984-01-29","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA
97183197,"2","1","Kierujący","1982-05-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny",NA
97183339,"1","1","Kierujący","1964-05-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie","Ranny lekko"
97183350,"1","1","Kierujący","1967-05-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97183350,"2","1","Kierujący","1977-02-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie",NA,NA
97183374,"1","1","Kierujący","1987-08-20","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA
97183374,"2","1","Kierujący","2006-07-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko"
97184518,"1","1","Kierujący","1973-03-12","Kobieta","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97184518,"2","1","Kierujący","1952-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97185105,"1","1","Kierujący","1979-08-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97185105,"2","1","Kierujący","1939-03-23","Mężczyzna","Posiada","Trzeźwy","42","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97185258,"1","1","Kierujący","1990-02-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97185258,"2","1","Kierujący","1984-06-03","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97185268,"1","1","Kierujący","1984-08-24","Kobieta","Posiada","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97185268,"2","1","Kierujący","1965-10-02","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97185624,"1","1","Kierujący","1970-12-20","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA
97185624,"2","1","Kierujący","2001-07-12","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97186141,"1","1","Kierujący","1952-07-20","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Ranny lekko"
97186141,"2","1","Kierujący","1975-01-31","Mężczyzna","Posiada","Trzeźwy","19",NA,NA,NA
97186174,"1","1","Kierujący","1967-10-16","Mężczyzna","Posiada","Trzeźwy","27",NA,NA,NA
97186174,"2","1","Kierujący","1936-02-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Ranny lekko"
97186331,"1","1","Kierujący","1927-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97186331,"2","1","Kierujący","1981-04-01","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97188862,"1","1","Kierujący","1943-10-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97188862,"2","1","Kierujący","1996-05-21","Mężczyzna","Nie posiada","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA
97189249,"1","1","Kierujący","1966-07-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97189249,"2","1","Kierujący","1979-06-27","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97190507,"1","1","Kierujący","1950-08-18","Mężczyzna","Posiada","Trzeźwy","34",NA,NA,NA
97190507,"2","1","Kierujący","1993-09-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA
97192776,"1","1","Kierujący","1985-11-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA
97198054,"1","1","Kierujący","1986-02-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97198054,"2","1","Kierujący","1955-03-04","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97199572,"1","1","Kierujący","1953-02-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97199572,"2","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA
97199883,"1","1","Kierujący","1979-04-10","Kobieta","Posiada","Trzeźwy","16",NA,NA,NA
97199883,"2","1","Kierujący","1957-01-21","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA
97200275,"1","1","Kierujący","1986-07-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97200275,"2","1","Kierujący","1985-06-25","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97208622,"1","1","Kierujący","1984-05-09","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA
97208622,"2","1","Kierujący","1958-02-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97216564,"1","1","Kierujący","1988-04-14","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA
97216564,"2","1","Kierujący","1988-04-02","Kobieta","Posiada","Trzeźwy","6","Niezachowanie bezp. odl. między pojazdami","Pouczenie",NA
97216671,"1","1","Kierujący","1983-07-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97216671,"2","1","Kierujący","1947-03-23","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97217221,"1","1","Kierujący","1960-08-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97217221,"2","1","Kierujący","1968-01-12","Kobieta","Posiada","Trzeźwy","27","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA
97217284,"1","1","Kierujący","1990-11-27","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97217284,"2","1","Kierujący","1959-04-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97217355,"1","1","Kierujący","1956-11-27","Kobieta","Posiada","Trzeźwy","32",NA,NA,NA
97217355,"2","1","Kierujący","1997-11-05","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Pouczenie",NA
97221157,"1","1","Kierujący","1984-08-26","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA
97221157,"2","1","Kierujący","1936-01-24","Kobieta","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA
97221251,"1","1","Kierujący","1975-07-26","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,"Ranny lekko"
97221251,"2","1","Kierujący","1971-10-11","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97222367,"1","1","Kierujący","1971-01-28","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA
97222367,"2","1","Kierujący","1966-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA
97222924,"1","1","Kierujący","1970-10-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97222924,"2","1","Kierujący","1980-03-11","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97223023,"1","1","Kierujący","1985-10-01","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97223023,"2","1","Kierujący","1962-10-24","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA
97223783,"1","1","Kierujący","1954-05-30","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA
97223783,"2","1","Kierujący","1994-08-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA
97225586,"1","1","Kierujący","1950-12-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97225586,"2","1","Kierujący","1957-07-21","Mężczyzna","Posiada","Trzeźwy",NA,NA,"Dochodzenie",NA
97226877,"1","1","Kierujący","Nieustalona","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Wniosek o ukaranie",NA
97227138,"1","1","Kierujący","1979-01-02","Mężczyzna","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97227138,"2","1","Kierujący","1972-12-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97234598,"1","1","Kierujący","1941-09-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97234598,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97239005,"1","1","Kierujący","2001-08-11","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Inny organ","Ranny lekko"
97239005,"2","1","Kierujący","1981-05-11","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA
97239785,"1","1","Kierujący","1947-12-22","Mężczyzna","Nie wymagane","Alkoholu",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Śmierć w ciągu 30 dni"
97239785,"2","1","Kierujący","1985-10-30","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA
97245606,"1","1","Kierujący","1974-11-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97245606,"2","1","Kierujący","1972-05-22","Mężczyzna","Posiada","Trzeźwy","20","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA
97245734,"1","1","Kierujący","1944-04-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97245734,"2","1","Kierujący","1989-01-04","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97246088,"1","1","Kierujący","1979-09-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97246088,"2","1","Kierujący","1959-02-28","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97246096,"1","1","Kierujący","1987-10-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97246096,"2","1","Kierujący","1978-12-07","Mężczyzna","Posiada","Trzeźwy","14","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97246122,"2","1","Kierujący","1935-11-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97246122,"2","2","Kierujący","1951-03-31","Mężczyzna","Posiada","Trzeźwy","34","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA
97246137,"1","1","Kierujący","2003-05-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97246137,"2","1","Kierujący","1955-12-02","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97246232,"1","1","Kierujący","1953-02-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97246232,"2","1","Kierujący","1953-02-21","Mężczyzna","Posiada","Trzeźwy","41","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97246586,"1","1","Kierujący","1960-02-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97246586,"2","1","Kierujący","1988-08-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97246586,"3","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie",NA
97247388,"1","1","Kierujący","1945-08-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97247388,"2","1","Kierujący","1941-07-08","Mężczyzna","Posiada","Trzeźwy","12","Jazda po niewłaściwej stronie drogi","Dochodzenie",NA
97248103,"1","1","Kierujący","1984-07-30","Mężczyzna","Posiada","Trzeźwy","11",NA,"Dochodzenie",NA
97248103,"2","1","Kierujący","1984-05-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97248168,"1","1","Kierujący","1987-01-14","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA
97248168,"2","1","Kierujący","2001-02-15","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA
97248365,"1","1","Kierujący","1973-07-02","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA
97248365,"2","1","Kierujący","2006-05-10","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: omijanie","Inny organ",NA
97250699,"1","1","Kierujący","1984-04-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97250699,"2","1","Kierujący","1968-07-10","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97253935,"1","1","Kierujący","1972-02-23","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97253935,"2","1","Kierujący","1951-01-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie","Ranny lekko"
97255496,"1","1","Kierujący","1939-01-03","Mężczyzna","Posiada","Trzeźwy","54",NA,NA,NA
97255496,"2","1","Kierujący","1999-09-04","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97255553,"1","1","Kierujący","1943-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97255553,"2","1","Kierujący","1962-07-14","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA
97257641,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,NA,NA,NA
97257641,"2","1","Kierujący","1971-08-26","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97257684,"1","1","Kierujący","1963-02-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko"
97257727,"1","1","Kierujący","1986-03-09","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97257727,"2","1","Kierujący","1998-08-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie",NA
97258141,"1","1","Kierujący","1964-07-15","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA
97258141,"2","1","Kierujący","1967-11-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97261817,"1","1","Kierujący","1983-05-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97261817,"2","1","Kierujący","1958-06-15","Kobieta","Posiada","Trzeźwy","37","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97261850,"1","1","Kierujący","1989-11-04","Kobieta","Posiada","Alkoholu",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie","Ranny lekko"
97261850,"2","1","Kierujący","1969-12-16","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA
97261850,"3","1","Kierujący","1972-04-30","Mężczyzna","Nie wymagane","Alkoholu",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie","Ranny lekko"
97262507,"1","1","Kierujący","1954-07-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko"
97262507,"2","1","Kierujący","1990-03-15","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA
97262918,"1","1","Kierujący","1946-07-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97262918,"2","1","Kierujący","1994-07-06","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97263143,"1","1","Kierujący","1977-03-10","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA
97263143,"2","1","Kierujący","1940-11-20","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA
97263363,"1","1","Kierujący","1999-06-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97263363,"2","1","Kierujący","1984-01-15","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97263689,"1","1","Kierujący","1990-11-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97263689,"2","1","Kierujący","1959-09-02","Kobieta","Posiada","Trzeźwy","30","Nieprawidłowe: skręcanie","Dochodzenie",NA
97264572,"1","1","Kierujący","1948-03-29","Mężczyzna","Posiada","Trzeźwy","42",NA,NA,NA
97264572,"2","1","Kierujący","1978-02-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97264580,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA
97264946,"1","1","Kierujący","2001-03-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97264946,"2","1","Kierujący","1952-12-27","Mężczyzna","Posiada","Trzeźwy","10",NA,"Wniosek o ukaranie",NA
97265828,"1","1","Kierujący","2001-06-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97265878,"1","1","Kierujący","1941-08-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97265878,"2","1","Kierujący","1946-09-24","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA
97267223,"1","1","Kierujący","1998-09-30","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA
97267223,"2","1","Kierujący","1934-04-09","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97267225,"1","1","Kierujący","1972-09-24","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA
97267225,"2","1","Kierujący","1957-02-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Wniosek o ukaranie",NA
97271708,"1","1","Kierujący","2003-05-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97271708,"2","1","Kierujący","1974-11-30","Mężczyzna","Posiada","Trzeźwy","18","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Pouczenie",NA
97272559,"1","1","Kierujący","1975-09-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97272559,"2","1","Kierujący","1962-10-10","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA
