"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia"
94640225,"1","1","Kierujący","1978-05-25","Mężczyzna","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Alkoholu","Ranny lekko"
94640225,"2","1","Kierujący","1968-11-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Alkoholu","Ranny lekko"
94641053,"1","1","Kierujący","1951-07-13","Mężczyzna","Posiada","10","Jazda po niewłaściwej stronie drogi","Mandat karny","Trzeźwy",NA
94641053,"2","1","Kierujący","1950-04-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94642061,"1","1","Kierujący","1962-03-21","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA
94642061,"2","1","Kierujący","1983-09-01","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA
94676916,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Trzeźwy",NA
94676916,"2","1","Kierujący","1949-10-23","Mężczyzna","Posiada","37",NA,NA,"Trzeźwy",NA
94676921,"1","1","Kierujący","1978-01-14","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94676921,"2","1","Kierujący","1975-10-20","Mężczyzna","Posiada","18",NA,NA,"Trzeźwy","Ranny lekko"
94678685,"1","1","Kierujący","1954-12-28","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy","Ranny lekko"
94678685,"2","1","Kierujący","1965-07-21","Mężczyzna","Posiada","29",NA,NA,"Trzeźwy",NA
94685372,"1","1","Kierujący","1995-03-28","Mężczyzna","Posiada","5",NA,"Pouczenie","Trzeźwy","Ranny lekko"
94686792,"1","1","Kierujący","1966-06-14","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy",NA
94686792,"2","1","Kierujący","1956-05-09","Kobieta","Posiada","27",NA,NA,"Trzeźwy",NA
94691882,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94691882,"2","1","Kierujący","1959-08-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94704946,"1","1","Kierujący","1953-05-20","Mężczyzna","Posiada","17","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94704946,"2","1","Kierujący","1953-03-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94705150,"1","1","Kierujący","2005-11-25","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy","Ranny lekko"
94705150,"2","1","Kierujący","1966-03-21","Mężczyzna","Posiada","24",NA,NA,"Trzeźwy",NA
94710269,"1","1","Kierujący","1999-12-31","Mężczyzna","Nie posiada",NA,NA,"Wniosek o ukaranie","Trzeźwy",NA
94710269,"2","1","Kierujący","1981-01-01","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA
94711244,"1","1","Kierujący","1942-10-16","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: zmienianie pasa ruchu","Pouczenie","Trzeźwy",NA
94711244,"2","1","Kierujący","1987-07-13","Kobieta","Posiada","5",NA,NA,"Trzeźwy",NA
94714202,"1","1","Kierujący","1940-04-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94714202,"2","1","Kierujący","1978-05-23","Mężczyzna","Posiada","10","Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy",NA
94717984,"1","1","Kierujący","1959-02-25","Mężczyzna","Posiada","35","Nieprawidłowe: zmienianie pasa ruchu","Mandat karny","Trzeźwy",NA
94717984,"2","1","Kierujący","1976-01-05","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA
94718154,"1","1","Kierujący","1977-08-30","Kobieta","Posiada","16","Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94718154,"2","1","Kierujący","1962-11-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94719244,"1","1","Kierujący","1952-10-29","Mężczyzna","Posiada","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94719244,"2","1","Kierujący","1977-07-11","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94719935,"1","1","Kierujący","1982-03-08","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94719935,"2","1","Kierujący","1935-02-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94720666,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94720666,"2","1","Kierujący","1971-10-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94720667,"1","1","Kierujący","1994-03-27","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko"
94720667,"2","1","Kierujący","1969-07-23","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA
94720667,"3","1","Kierujący","1978-01-27","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA
94721637,"1","1","Kierujący","1952-02-03","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94721637,"2","1","Kierujący","1974-07-17","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA
94722128,"1","1","Kierujący","1981-01-23","Mężczyzna","Posiada","3","Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA
94722128,"2","1","Kierujący","1946-12-27","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
94724129,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94724129,"2","1","Kierujący","1978-05-16","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA
94724963,"1","1","Kierujący","1939-01-20","Kobieta","Posiada","38","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94724963,"2","1","Kierujący","1984-07-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94728034,"1","1","Kierujący","2002-02-15","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Inny organ","Trzeźwy",NA
94728034,"2","1","Kierujący","1978-04-19","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA
94728072,"1","1","Kierujący","1935-04-15","Mężczyzna","Posiada","39","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94728072,"2","1","Kierujący","1963-07-03","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94728355,"1","1","Kierujący","1999-10-08","Mężczyzna","Nie posiada",NA,"Jazda po niewłaściwej stronie drogi","Inny organ","Trzeźwy","Ranny lekko"
94728355,"2","1","Kierujący","1971-12-14","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA
94728927,"1","1","Kierujący","1985-01-16","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94728927,"2","1","Kierujący","2000-12-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94729914,"1","1","Kierujący","1995-10-02","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94729914,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA
94732041,"1","1","Kierujący","1979-03-06","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko"
94732041,"2","1","Kierujący","1964-02-29","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA
94732162,"1","1","Kierujący","1993-07-12","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Alkoholu",NA
94732162,"2","1","Kierujący","1936-02-18","Mężczyzna","Posiada","41",NA,NA,"Trzeźwy",NA
94732254,"1","1","Kierujący","1983-09-23","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94732254,"2","1","Kierujący","1997-03-22","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA
94732384,"1","1","Kierujący","1990-03-16","Mężczyzna","Posiada","3","Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA
94732384,"2","1","Kierujący","1987-08-30","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA
94732430,"1","1","Kierujący","1978-05-18","Mężczyzna","Posiada","12","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94732430,"2","1","Kierujący","Nieustalona","Kobieta",NA,NA,NA,NA,"Trzeźwy",NA
94732525,"1","1","Kierujący","1986-07-08","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Alkoholu",NA
94732525,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA
94732761,"1","1","Kierujący","2002-09-11","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Inny organ","Trzeźwy","Ranny lekko"
94732761,"2","1","Kierujący","1977-08-22","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA
94732773,"1","1","Kierujący","1996-08-15","Kobieta","Nie posiada",NA,NA,NA,"Trzeźwy","Smierć na miejscu"
94732773,"2","1","Kierujący","1983-08-10","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA
94732915,"1","1","Kierujący","1982-12-01","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94732915,"2","1","Kierujący","1957-02-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94732941,"1","1","Kierujący","1953-09-24","Kobieta","Nie wymagane",NA,NA,"Pouczenie","Trzeźwy",NA
94732941,"2","1","Kierujący","1978-08-27","Kobieta","Posiada","9",NA,NA,"Trzeźwy",NA
94733092,"1","1","Kierujący","1955-08-10","Mężczyzna","Posiada","37","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94733092,"2","1","Kierujący","1960-05-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94733106,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94733106,"2","1","Kierujący","1975-09-22","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94734435,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94734435,"2","1","Kierujący","1969-06-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94734529,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Wniosek o ukaranie","Trzeźwy",NA
94734529,"2","1","Kierujący","1960-11-26","Kobieta","Posiada","20",NA,NA,"Trzeźwy",NA
94735135,"1","1","Kierujący","1989-10-22","Mężczyzna","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie","Trzeźwy",NA
94735135,"2","1","Kierujący","1979-12-28","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94736108,"1","1","Kierujący","1995-04-16","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Trzeźwy",NA
94736108,"2","1","Kierujący","1970-06-21","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94736132,"1","1","Kierujący","1987-07-01","Mężczyzna","Posiada","6","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94736132,"2","1","Kierujący","1992-10-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94736362,"1","1","Kierujący","1994-05-19","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94736362,"2","1","Kierujący","1975-09-14","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA
94736420,"1","1","Kierujący","1979-07-27","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94736420,"2","1","Kierujący","1956-01-15","Mężczyzna","Posiada","33",NA,NA,"Trzeźwy",NA
94736704,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94736704,"2","1","Kierujący","1970-07-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94737396,"1","1","Kierujący","1990-04-25","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy","Ranny lekko"
94737396,"2","1","Kierujący","1978-05-28","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94738331,"1","1","Kierujący","1977-11-07","Kobieta","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94738331,"2","1","Kierujący","1981-08-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94738492,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy",NA
94738492,"2","1","Kierujący","1993-04-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94738832,"1","1","Kierujący","1960-06-22","Mężczyzna","Posiada","32","Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy",NA
94738832,"2","1","Kierujący","1956-02-24","Kobieta","Posiada","8",NA,NA,"Trzeźwy","Ranny lekko"
94738832,"3","1","Kierujący","1966-09-07","Kobieta","Posiada","22",NA,NA,"Trzeźwy",NA
94738862,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94738862,"2","1","Kierujący","1930-01-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94738864,"1","1","Kierujący","1945-09-10","Mężczyzna","Posiada","42","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94738864,"2","1","Kierujący","1949-02-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94740263,"1","1","Kierujący","1956-09-23","Kobieta","Posiada","16",NA,"Dochodzenie","Trzeźwy",NA
94740263,"2","1","Kierujący","1958-09-30","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94740275,"1","1","Kierujący","1989-06-23","Kobieta","Posiada","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94740275,"2","1","Kierujący","1966-05-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94740323,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Trzeźwy",NA
94740323,"2","1","Kierujący","1965-04-09","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA
94740442,"1","1","Kierujący","1974-09-09","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94740442,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94740958,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94740958,"2","1","Kierujący","1950-01-09","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94741562,"1","1","Kierujący","1963-07-15","Mężczyzna","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94741562,"2","1","Kierujący","1932-12-18","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94741564,"1","1","Kierujący","1981-06-10","Mężczyzna","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA
94741564,"2","1","Kierujący","2004-05-17","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94741871,"1","1","Kierujący","1934-06-01","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie","Trzeźwy",NA
94741871,"2","1","Kierujący","1960-02-14","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA
94742126,"1","1","Kierujący","1984-05-22","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94742126,"2","1","Kierujący","1968-04-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94742809,"1","1","Kierujący","1952-12-28","Kobieta","Posiada","32","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94742809,"2","1","Kierujący","1955-04-03","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94742929,"1","1","Kierujący","1992-06-03","Mężczyzna","Posiada","1","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
94742929,"2","1","Kierujący","1955-05-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94742956,"1","1","Kierujący","1993-08-23","Mężczyzna","Posiada","1","Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA
94742956,"2","1","Kierujący","1977-05-05","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA
94743025,"1","1","Kierujący","1947-06-29","Mężczyzna","Posiada","45","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94743025,"2","1","Kierujący","1971-03-17","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94743345,"1","1","Kierujący","1992-11-11","Mężczyzna","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Wniosek o ukaranie","Trzeźwy",NA
94743345,"2","1","Kierujący","1976-02-02","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94743433,"1","1","Kierujący","1975-07-28","Kobieta","Posiada","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94743433,"2","1","Kierujący","1987-01-11","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy","Ranny lekko"
94744134,"1","1","Kierujący","2005-03-13","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy","Ranny lekko"
94744134,"2","1","Kierujący","1965-11-23","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94744297,"1","1","Kierujący","1935-09-10","Mężczyzna","Posiada","27","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94744297,"2","1","Kierujący","1973-09-24","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy","Ranny lekko"
94744435,"1","1","Kierujący","1990-04-22","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94744435,"2","1","Kierujący","2002-05-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94744929,"1","1","Kierujący","1965-03-22","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94745319,"1","1","Kierujący","1956-07-11","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Alkoholu",NA
94745319,"2","1","Kierujący","1962-05-30","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94745322,"1","1","Kierujący","1986-06-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94747019,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy",NA
94747463,"1","1","Kierujący","1921-06-10","Mężczyzna","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie","Trzeźwy",NA
94747463,"2","1","Kierujący","1971-04-13","Kobieta","Posiada","22",NA,NA,"Trzeźwy",NA
94748079,"1","1","Kierujący","1974-10-27","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA
94748079,"2","1","Kierujący","1991-08-24","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA
94752940,"1","1","Kierujący","1957-11-15","Mężczyzna","Posiada",NA,NA,"Mandat karny","Trzeźwy",NA
94752940,"2","1","Kierujący","1950-12-06","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94754197,"1","1","Kierujący","1944-01-20","Mężczyzna","Posiada","47","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA
94754197,"2","1","Kierujący","1994-07-10","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
94754455,"1","1","Kierujący","1963-04-17","Kobieta","Posiada","18","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94754455,"2","1","Kierujący","1954-11-02","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy","Ranny lekko"
94755471,"1","1","Kierujący","1928-04-26","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy","Smierć na miejscu"
94755471,"2","1","Kierujący","1963-06-13","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA
94756005,"1","1","Kierujący","1951-02-03","Kobieta","Posiada","30","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie","Trzeźwy",NA
94756005,"2","1","Kierujący","1946-01-01","Mężczyzna","Posiada","43",NA,NA,"Trzeźwy","Ranny lekko"
94756943,"1","1","Kierujący","1984-06-06","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94756943,"2","1","Kierujący","1973-12-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94757292,"1","1","Kierujący","1980-11-22","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie","Alkoholu",NA
94758273,"1","1","Kierujący","1984-05-03","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu",NA,"Trzeźwy","Ranny lekko"
94758296,"1","1","Kierujący","1990-03-14","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94758296,"2","1","Kierujący","1995-02-05","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94759192,"1","1","Kierujący","1957-10-04","Mężczyzna","Posiada","34","Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy",NA
94759192,"2","1","Kierujący","1988-06-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94759481,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy",NA
94759481,"2","1","Kierujący","1985-04-06","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA
94763893,"1","1","Kierujący","1943-05-08","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94763893,"2","1","Kierujący","1960-02-16","Mężczyzna","Posiada","34",NA,NA,"Trzeźwy",NA
94767183,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: skręcanie","Inny organ","Trzeźwy",NA
94767183,"2","1","Kierujący","1979-11-04","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA
94770214,"1","1","Kierujący","1951-07-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94770214,"2","1","Kierujący","1948-09-15","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94771782,"1","1","Kierujący","1953-09-07","Mężczyzna","Posiada","41","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94771782,"2","1","Kierujący","1947-02-21","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94771795,"1","1","Kierujący","1988-07-18","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA
94771795,"2","1","Kierujący","1979-03-30","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA
94772256,"1","1","Kierujący","1970-06-16","Mężczyzna","Posiada","19","Nieprawidłowe: zatrzymywanie, postój","Dochodzenie","Trzeźwy",NA
94772256,"2","1","Kierujący","1953-07-27","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94773150,"1","1","Kierujący","1984-12-26","Mężczyzna","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94773150,"2","1","Kierujący","1983-09-28","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94777172,"1","1","Kierujący","1973-11-03","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94777172,"2","1","Kierujący","1997-06-12","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94778251,"1","1","Kierujący","1986-01-19","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94778251,"2","1","Kierujący","1950-09-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94778388,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94778388,"2","1","Kierujący","1996-07-11","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
94782069,"1","1","Kierujący","1947-10-12","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94782069,"2","1","Kierujący","1979-07-28","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA
94782077,"1","1","Kierujący","1987-11-22","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko"
94782077,"2","1","Kierujący","1950-04-27","Mężczyzna","Posiada","37",NA,NA,"Trzeźwy",NA
94782439,"1","1","Kierujący","1992-10-21","Mężczyzna","Posiada","0","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94782439,"2","1","Kierujący","1998-11-29","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA
94784924,"1","1","Kierujący","1958-08-18","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
