"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie"
97882752,"2","1","Kierujący","1991-03-11","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA,NA
97883435,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97883435,"2","1","Kierujący","1980-08-13","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97883744,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97884038,"1","1","Kierujący","1970-12-28","Mężczyzna","Posiada","16","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97884038,"2","1","Kierujący","1957-10-11","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97884277,"1","1","Kierujący","1972-11-19","Mężczyzna","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Trzeźwy","Ranny lekko",NA
97884277,"2","1","Kierujący","1981-03-22","Mężczyzna","Posiada","14",NA,NA,"Trzeźwy",NA,NA
97884905,"1","1","Kierujący","2004-01-20","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy","Ranny lekko",NA
97884905,"2","1","Kierujący","1947-12-02","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97885017,"1","1","Kierujący","1953-10-30","Mężczyzna","Posiada","42","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97885017,"2","1","Kierujący","1986-11-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97885195,"1","1","Kierujący","2002-10-15","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97885195,"2","1","Kierujący","2003-05-08","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97885195,"3","1","Kierujący","1938-06-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97885722,"1","1","Kierujący","1975-01-19","Mężczyzna","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97885722,"2","1","Kierujący","1997-09-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97885751,"1","1","Kierujący","1968-08-25","Mężczyzna","Posiada","16","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97885751,"2","1","Kierujący","1982-02-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97885757,"1","1","Kierujący","1981-06-10","Mężczyzna","Posiada","15","Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA
97885757,"2","1","Kierujący","1992-02-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97885797,"1","1","Kierujący","2001-08-14","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA
97885797,"2","1","Kierujący","1990-12-16","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA,NA
97886725,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: cofanie","Wniosek o ukaranie","Trzeźwy",NA,NA
97886725,"2","1","Kierujący","1987-01-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97887532,"1","1","Kierujący","1976-02-25","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy",NA,NA
97887532,"2","1","Kierujący","1947-12-10","Mężczyzna","Posiada","49",NA,NA,"Trzeźwy",NA,NA
97887686,"1","1","Kierujący","1983-10-06","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97887686,"2","1","Kierujący","1981-09-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97887864,"1","1","Kierujący","1979-11-28","Kobieta","Posiada",NA,"Nieprzestrzeganie innych sygnałów","Mandat karny","Trzeźwy","Ranny lekko",NA
97887864,"2","1","Kierujący","1974-07-06","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97889420,"1","1","Kierujący","1988-10-01","Mężczyzna","Nie posiada",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy",NA,NA
97889420,"2","1","Kierujący","1991-11-18","Kobieta","Posiada","4",NA,NA,"Trzeźwy","Ranny lekko",NA
97889472,"1","1","Kierujący","1992-01-15","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy","Ranny lekko",NA
97889472,"2","1","Kierujący","1957-01-04","Mężczyzna","Posiada","21",NA,NA,"Trzeźwy",NA,NA
97890811,"1","1","Kierujący","1984-05-06","Kobieta","Posiada","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97890811,"2","1","Kierujący","2000-08-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97891346,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA,NA
97891346,"2","1","Kierujący","1955-12-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97892023,"1","1","Kierujący","1949-02-06","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Alkoholu","Ranny lekko",NA
97892039,"1","1","Kierujący","2002-01-30","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: zmienianie pasa ruchu","Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA
97892039,"2","1","Kierujący","1990-01-29","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA,NA
97892157,"1","1","Kierujący","1990-09-27","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97892157,"2","1","Kierujący","2004-07-13","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97892343,"1","1","Kierujący","1997-02-03","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97892343,"2","1","Kierujący","1975-05-15","Mężczyzna","Posiada","21",NA,NA,"Trzeźwy",NA,NA
97892631,"1","1","Kierujący","1984-11-04","Kobieta","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97892631,"2","1","Kierujący","2002-12-30","Kobieta","Nie posiada",NA,NA,"Inny organ","Trzeźwy","Ranny lekko",NA
97893059,"1","1","Kierujący","2004-07-12","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA
97893059,"2","1","Kierujący","1988-11-02","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97893360,"1","1","Kierujący","1938-05-15","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Pouczenie","Trzeźwy",NA,NA
97893360,"2","1","Kierujący","1957-08-20","Mężczyzna","Posiada",NA,"Nieprawidłowe: wymijanie","Pouczenie","Trzeźwy",NA,NA
97893616,"1","1","Kierujący","1939-05-04","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Pouczenie","Trzeźwy",NA,NA
97893616,"2","1","Kierujący","1984-11-10","Mężczyzna","Posiada","8",NA,NA,"Trzeźwy",NA,NA
97894067,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA,NA
97894067,"2","1","Kierujący","1991-02-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97894233,"1","1","Kierujący","1927-12-15","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA,NA
97894233,"2","1","Kierujący","1978-07-30","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97895766,"1","1","Kierujący","1973-07-29","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97895766,"2","1","Kierujący","1987-08-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97896591,"1","1","Kierujący","1988-03-17","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Mandat karny","Alkoholu",NA,NA
97896591,"2","1","Kierujący","1973-01-29","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97897147,"1","1","Kierujący","1962-04-28","Mężczyzna","Posiada","27","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy",NA,NA
97897147,"2","1","Kierujący","1989-06-05","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97897489,"1","1","Kierujący","1982-01-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97898557,"1","1","Kierujący","2001-07-06","Mężczyzna","Nie posiada",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie","Trzeźwy",NA,NA
97898557,"2","1","Kierujący","1994-01-29","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA,NA
97898674,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97898674,"2","1","Kierujący","1974-03-28","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA,NA
97899381,"1","1","Kierujący","2000-03-07","Kobieta","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko",NA
97899381,"2","1","Kierujący","1984-09-07","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97899744,"1","1","Kierujący","1987-04-17","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97899744,"2","1","Kierujący","1993-01-22","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA,NA
97899744,"2","2","Pasażer","1996-03-26","Kobieta",NA,NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97899760,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97899760,"2","1","Kierujący","2006-03-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97900054,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97900054,"2","1","Kierujący","1979-06-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97900293,"1","1","Kierujący","1980-05-17","Mężczyzna","Posiada","5","Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy",NA,NA
97900293,"2","1","Kierujący","1983-11-02","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97900390,"1","1","Kierujący","1939-11-11","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97900390,"2","1","Kierujący","1979-11-26","Mężczyzna","Posiada","14",NA,NA,"Trzeźwy",NA,NA
97900570,"1","1","Kierujący","1974-06-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97900570,"2","1","Kierujący","1975-07-16","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97900765,"1","1","Kierujący","1994-09-05","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97900765,"2","1","Kierujący","1948-01-06","Mężczyzna","Posiada","38",NA,NA,"Trzeźwy",NA,NA
97900809,"1","1","Kierujący","1977-04-23","Kobieta","Posiada","19","Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA,NA
97900809,"2","1","Kierujący","1993-01-24","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97901720,"1","1","Kierujący","1966-08-17","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97901720,"2","1","Kierujący","1973-06-09","Mężczyzna","Posiada","21","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97902278,"1","1","Kierujący","1971-10-02","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy","Ranny lekko",NA
97902278,"2","1","Kierujący","1980-06-02","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA,NA
97902355,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Trzeźwy",NA,NA
97902355,"2","1","Kierujący","1969-05-27","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA,NA
97902462,"1","1","Kierujący","1970-02-14","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97902462,"2","1","Kierujący","1961-10-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97902740,"1","1","Kierujący","1964-01-20","Kobieta","Posiada","33","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97902740,"2","1","Kierujący","1974-12-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Alkoholu","Ranny lekko",NA
97902771,"1","1","Kierujący","2003-02-02","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97903310,"1","1","Kierujący","Nieustalona","Kobieta",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97903667,"1","1","Kierujący","1992-08-02","Mężczyzna","Posiada","1","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA,NA
97903667,"2","1","Kierujący","1942-01-24","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97904307,"1","1","Kierujący","1980-03-14","Mężczyzna","Nie wymagane",NA,NA,"Pouczenie","Trzeźwy","Ranny lekko",NA
97904323,"1","1","Kierujący","1981-10-30","Mężczyzna","Posiada","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97904323,"2","1","Kierujący","1973-07-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97904383,"1","1","Kierujący","1980-12-11","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA,NA
97904383,"2","1","Kierujący","1984-09-25","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97904966,"1","1","Kierujący","1958-10-07","Mężczyzna","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97904966,"2","1","Kierujący","1994-07-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97905170,"1","1","Kierujący","1964-09-06","Mężczyzna","Posiada","29",NA,NA,"Trzeźwy",NA,NA
97905170,"2","1","Kierujący","Nieustalona","Kobieta",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97905288,"1","1","Kierujący","1990-01-12","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97905288,"2","1","Kierujący","1975-07-25","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA
97905770,"1","1","Kierujący","2009-04-21","Kobieta","Nie wymagane",NA,"Nieprawidłowe: omijanie","Inny organ","Trzeźwy",NA,NA
97905770,"2","1","Kierujący","1988-12-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97905830,"1","1","Kierujący","1952-06-03","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97905830,"2","1","Kierujący","1979-07-14","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97906075,"1","1","Kierujący","1957-08-11","Mężczyzna","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie","Trzeźwy",NA,NA
97906075,"1","2","Kierujący","1945-02-20","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97906092,"1","1","Kierujący","1975-07-29","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97906115,"1","1","Kierujący","1951-06-30","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy",NA,NA
97906115,"2","1","Kierujący","1978-12-22","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97906132,"1","1","Kierujący","1960-07-20","Mężczyzna","Posiada","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97906132,"2","1","Kierujący","1943-08-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97906890,"1","1","Kierujący","1975-02-27","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97906890,"2","1","Kierujący","1948-11-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97906998,"1","1","Kierujący","1983-03-16","Mężczyzna","Posiada",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97906998,"2","1","Kierujący","2001-05-03","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97907108,"1","1","Kierujący","1945-07-28","Kobieta","Posiada","12","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97907108,"2","1","Kierujący","1961-04-09","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA
97907707,"1","1","Kierujący","1957-12-20","Kobieta","Posiada","37","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97907707,"2","1","Kierujący","1968-01-13","Mężczyzna","Posiada","21","Nieprawidłowe: przejeżdżanie przejścia dla pieszych",NA,"Trzeźwy","Ranny ciężko",NA
97907720,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97907720,"2","1","Kierujący","1984-01-13","Kobieta","Posiada","11",NA,NA,"Trzeźwy","Ranny lekko",NA
97907754,"1","1","Kierujący","1954-06-09","Mężczyzna","Posiada","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97907754,"2","1","Kierujący","1977-10-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97907978,"1","1","Kierujący","1934-01-03","Mężczyzna","Posiada","53","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Pouczenie","Trzeźwy",NA,NA
97907978,"2","1","Kierujący","1982-11-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97908064,"1","1","Kierujący","1958-09-17","Mężczyzna","Posiada","19","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA
97908064,"2","1","Kierujący","1972-12-11","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA
97909396,"1","1","Kierujący","2000-09-27","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie","Trzeźwy",NA,NA
97909409,"1","1","Kierujący","1964-12-11","Kobieta","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97909409,"2","1","Kierujący","1987-07-02","Kobieta","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97909414,"1","1","Kierujący","1982-11-29","Mężczyzna","Posiada","6","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97909414,"2","1","Kierujący","1975-10-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97910078,"1","1","Kierujący","1977-08-18","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97910078,"2","1","Kierujący","1969-09-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97910209,"1","1","Kierujący","1951-04-07","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97910209,"2","1","Kierujący","1936-12-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97910666,"1","1","Kierujący","1972-11-17","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97910666,"2","1","Kierujący","2003-07-19","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97910861,"1","1","Kierujący","1994-07-02","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA
97911055,"1","1","Kierujący","1962-05-30","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Smierć na miejscu",NA
97911055,"2","1","Kierujący","1971-01-18","Kobieta","Posiada","25",NA,NA,"Trzeźwy",NA,NA
97911256,"1","1","Kierujący","1996-05-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97911256,"2","1","Kierujący","1983-07-12","Kobieta","Posiada",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy",NA,NA
97911271,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: zmienianie pasa ruchu","Dochodzenie","Trzeźwy",NA,NA
97911271,"2","1","Kierujący","1992-04-19","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97911514,"1","1","Kierujący","2001-10-26","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA
97911514,"2","1","Kierujący","1982-01-23","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97913154,"1","1","Kierujący","1977-02-16","Kobieta","Posiada","9","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97913154,"2","1","Kierujący","1976-01-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97913671,"1","1","Kierujący","1956-07-28","Mężczyzna","Posiada","33","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97913671,"2","1","Kierujący","1980-06-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97913897,"1","1","Kierujący","1943-11-12","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97913897,"2","1","Kierujący","1991-01-17","Kobieta","Posiada","4",NA,NA,"Trzeźwy",NA,NA
97914059,"1","1","Kierujący","1991-03-27","Mężczyzna","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA
97914059,"2","1","Kierujący","1954-12-19","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA,NA
97914208,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97914208,"2","1","Kierujący","1975-04-28","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97914494,"1","1","Kierujący","1979-06-11","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA
97914494,"2","1","Kierujący","2005-04-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97914822,"1","1","Kierujący","1937-02-25","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97914822,"2","1","Kierujący","1934-08-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97914859,"1","1","Kierujący","1954-01-15","Mężczyzna","Posiada","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97914859,"2","1","Kierujący","1976-09-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97915345,"1","1","Kierujący","1981-01-21","Mężczyzna","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97915345,"2","1","Kierujący","2003-10-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97915405,"1","1","Kierujący","1987-05-06","Mężczyzna","Posiada","6","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97915405,"2","1","Kierujący","1980-05-30","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97915418,"1","1","Kierujący","1989-11-04","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko",NA
97915418,"2","1","Kierujący","1965-07-13","Mężczyzna","Posiada","8",NA,NA,"Trzeźwy",NA,NA
97915424,"1","1","Kierujący","2000-12-29","Kobieta","Nie posiada",NA,NA,"Inny organ","Trzeźwy",NA,NA
97915424,"2","1","Kierujący","1977-10-15","Mężczyzna","Posiada","7",NA,NA,"Trzeźwy",NA,NA
97915424,"3","1","Kierujący","1973-06-02","Mężczyzna","Posiada","22",NA,NA,"Trzeźwy",NA,NA
97917026,"1","1","Kierujący","1944-04-13","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy",NA,NA
97917026,"2","1","Kierujący","1980-01-25","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97918273,"1","1","Kierujący","2001-04-02","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97918273,"2","1","Kierujący","1968-07-18","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97918275,"1","1","Kierujący","2000-09-25","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Trzeźwy","Ranny lekko",NA
97918275,"2","1","Kierujący","1955-06-28","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97918324,"1","1","Kierujący","1956-01-30","Kobieta","Posiada",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97918324,"2","1","Kierujący","1956-07-15","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA,NA
